Wavelet Approximate Entropy,Variance of Vertex to Vertex Slope,Wavelet Detailed Energy,Hjorth_Activity,FFT Beta MaxPower,1st Difference Max,FFT Alpha MaxPower,Wavelet Approximate Std Deviation,FFT Theta MaxPower,Coeffiecient of Variation,Label
5278366.592,7531.078022,612677.2178,3624.291038,128.2911246,188.0145788,113.0288167,54.30519639,68.80320344,0.01431712,1
5015577.133,7213.693513,586101.0818,3233.337211,168.3020073,188.9853518,96.35717694,57.90011756,100.9265743,0.013623998,1
5635208.378,7608.350204,649374.7159,3445.059193,214.9204561,189.4322686,96.63742014,58.09764317,80.1022315,0.014035175,1
4920711.73,6692.988838,573639.367,3338.09251,231.9755357,187.6923829,104.2279062,56.76838188,47.68307617,0.013793901,1
4934293.673,6790.164217,576086.7203,3333.782665,144.2581892,185.4616001,122.1783368,56.23157568,94.5820064,0.013747698,1
2569258.633,4143.576994,309253.7372,2335.572983,106.1836528,166.0915527,113.5592284,48.87515561,92.18921065,0.011460655,1
1520072.002,2698.02362,179859.2894,1686.742266,42.99766371,162.1062011,47.58385303,41.42725977,37.4819892,0.009616062,1
5983.666687,61.9410864,2052.801071,374.7982862,3.998460727,22.52748321,10.85715587,32.70350478,12.37350463,0.003938105,1
5797.865738,65.59681753,1984.003731,349.8808032,5.148034773,25.71430307,9.573815254,28.6295955,9.798977544,0.003804067,1
5447.126441,64.65984985,1901.417416,345.6150945,6.799832569,24.87184371,9.030407319,20.36082247,10.89146869,0.003750492,1
5483.750921,64.47575424,1927.615953,595.5203978,6.332131641,24.43221629,4.452718128,12.69202681,20.78102462,0.004738076,1
4755.373431,61.80199894,1729.202744,557.6955867,5.871369517,22.19782364,6.394658816,15.16703435,19.68513114,0.004599184,1
5289.345252,66.02222177,1853.871643,663.4385744,5.757330789,23.77284471,7.592312491,15.90425374,12.44749317,0.005011649,1
5158.275337,70.63734524,1823.230526,1018.409354,6.215472564,22.234375,6.945947427,27.90886869,6.138375903,0.006466692,1
5257.175077,72.0278648,1829.878835,723.3076195,3.345567192,22.05123471,3.366719262,25.92413612,8.90255732,0.00561071,1
4754.626743,73.13261398,1711.865833,1444.368452,3.743801483,20.91570164,3.746659337,24.73434776,15.29664702,0.007623793,1
4047.293972,69.00573464,1504.885067,1313.529829,5.136088841,21.46512279,5.005179367,31.47837516,12.5597832,0.007640709,1
4642.431489,68.53799727,1677.986355,629.9889021,4.632993382,21.68498886,4.86557382,17.90428975,18.19302693,0.004802112,1
4955.868406,60.48637948,1743.312348,674.9838379,5.007039114,22.56410436,5.997489912,8.821631743,16.52870164,0.004560258,1
6237.114287,67.4848186,2098.513157,863.4775796,6.906646541,23.333252,8.322875423,10.27294046,17.22196604,0.004866825,1
5654.144885,68.55051129,1931.911002,1309.75675,6.364263983,23.33325207,8.190582985,11.39210696,12.65589934,0.005447447,1
6360.158485,84.93894362,2101.806499,735.4883199,4.125649037,29.59699379,7.576880089,13.24223221,10.18167835,0.005085101,1
6675.294759,84.75966178,2133.983961,917.800927,8.441519644,28.71798286,6.321380739,12.4975999,9.935828579,0.005503456,1
6790.835436,84.87287855,2178.39665,545.1889038,7.859828764,28.27842507,8.138313206,11.49648281,9.748508874,0.004654471,1
7395.535471,83.94200688,2300.646107,649.4658466,4.795067232,30.36629807,9.493470434,23.89495365,13.22759045,0.004914889,1
7058.690804,131.7567362,2230.543382,1081.851189,13.39787574,34.54209686,31.1222528,29.65422995,72.08534274,0.006021013,1
6989.386566,150.307085,2229.606273,1200.351901,14.40271196,34.54209686,57.80526578,20.1463499,70.90084608,0.00610802,1
5026.348484,140.4955055,1752.049834,1123.553767,10.85257713,33.6262905,29.59941412,34.92027631,17.76429108,0.006367626,1
5450.707387,89.84247984,1846.908993,664.3551175,6.69509062,26.22713807,6.151989757,27.42535745,19.38743294,0.005147287,1
5404.613004,71.4486038,1827.346214,536.5300027,5.431493658,25.60442257,5.868966021,34.29162378,20.34240153,0.004759307,1
5924.441318,67.36400406,1976.132911,444.2058703,3.924503075,24.76185829,6.520164756,23.10695803,12.67147484,0.004360215,1
5638.968692,64.34680058,1946.986775,457.6183425,3.538966867,25.12820864,4.406284135,21.632288,10.59803455,0.00445537,1
5838.102916,61.85844844,1998.737317,474.5647189,4.008302525,21.50188321,5.840616176,19.99700002,13.39163547,0.004462675,1
5557.122624,61.81133291,1922.434973,471.2559425,7.447552142,23.88281236,6.76624935,18.95558523,12.77609065,0.004528541,1
7300.168437,75.82966231,2246.250269,378.2082669,6.5787885,35.01827571,6.912269874,19.85352919,10.73061237,0.004143813,1
6791.660436,77.35944655,2102.51512,362.5032299,4.946746761,35.01827571,7.851486749,20.59564933,14.80525408,0.004014224,1
6969.305064,76.93396404,2146.497099,330.0015468,3.872271809,35.01827571,6.459759184,21.17090533,16.90468328,0.003782322,1
4699.300455,66.54792715,1678.030741,306.8015849,4.973675872,23.26000964,5.163783977,15.96112962,14.50345405,0.003673643,1
6152.809,64.19376543,2042.318891,292.5409461,5.009395748,22.74724464,11.90635435,23.36259595,13.2649155,0.003639985,1
6517.080266,61.8953496,2113.156353,447.2856269,4.160511408,22.27106564,11.38162199,27.13163355,14.23067463,0.00425876,1
7545.766501,77.4823965,2371.758476,981.7987955,5.726637186,32.161185,7.057800751,30.50172064,14.77993742,0.006083498,1
6486.302614,87.29501103,2118.111373,1191.138502,7.116763068,31.75824836,11.73093498,27.98395676,21.34654443,0.006928515,1
5720.29007,152.8421127,1912.079251,640.3410022,18.04657775,33.36996007,14.42692009,25.30935726,37.27099795,0.004986424,1
4812.298044,335.6371364,1663.774962,967.5817746,27.85769032,39.56047714,33.36771533,18.05405448,44.87893542,0.005617242,1
4215.033633,399.9362299,1518.919421,1022.652679,44.65492518,41.75819614,119.9969001,23.25148784,105.8690104,0.005304738,1
4929.670381,374.3911034,1716.785125,955.5702785,33.57348837,41.83147307,106.6002316,19.36117304,101.7807982,0.004744541,1
5146.177284,187.3601132,1803.491862,718.9803894,11.69275055,41.28201729,16.63076957,14.17409039,43.86203445,0.004258323,1
5399.327879,117.2604782,1886.079535,521.1146897,7.637573302,36.11704814,19.05163141,14.79486702,33.5000973,0.004012442,1
5917.983327,79.68025891,2020.69692,432.0151526,5.425774174,22.60079507,7.181537407,12.76601352,18.7149847,0.003797784,1
6726.578681,68.40758024,2172.818242,290.9897463,4.734103596,21.83157771,4.545468288,17.59564551,9.405814166,0.003443111,1
7573.343644,72.11003549,2363.969924,246.6203267,5.080431596,24.83520507,7.528736355,17.87232102,14.93432934,0.00322155,1
8481.744461,69.59157012,2561.438687,269.7202277,4.984899595,25.27472793,8.208584178,15.8297409,20.47399758,0.003374493,1
7468.175614,73.72329074,2347.226384,268.74713,5.079386102,26.1538435,6.770399509,9.600692827,14.38829561,0.003287217,1
6821.520623,70.57415127,2190.947859,327.1099364,4.368211107,25.09165736,5.901696443,15.68773041,10.3557414,0.003677663,1
4733.670325,64.93432456,1698.333975,279.3037275,2.611220353,23.55318786,6.656252799,20.20523506,9.61562822,0.003447721,1
4484.928963,63.9932798,1625.730261,274.7556442,2.976819286,22.1612025,6.215543065,24.60645001,9.30053725,0.003417268,1
4351.292196,73.1637973,1569.822482,234.3512012,4.403062463,23.26011436,8.462253371,22.19041259,18.94459302,0.003227981,1
4865.73961,75.14904162,1707.201514,292.412095,5.0614206,23.40659871,9.653589311,26.87655599,38.65117384,0.003642152,1
4463.557248,69.57789066,1602.29363,314.7117486,4.476923267,23.00373179,7.43638437,23.62745707,32.09190033,0.003736777,1
5225.653644,60.10271448,1809.355017,337.2890228,3.50455096,29.9634835,9.318419034,21.32867243,17.07587849,0.003702982,1
4790.64773,79.21523463,1697.399283,900.3418489,5.816344343,38.71798264,18.06173736,16.70454876,46.35337704,0.005002912,1
4502.70143,78.20426915,1622.1657,1107.308109,6.935484661,39.04760743,19.1499296,14.46172675,52.96750049,0.005488205,1
3938.839852,70.31545309,1483.625002,1385.057904,7.13764311,39.85348079,11.60863467,20.25078364,31.00979112,0.006477986,1
2508.403009,50.96923864,967.501071,897.6048472,10.17464934,25.5311455,12.92117356,23.49429241,43.17215383,0.005572068,1
1123.725119,44.22569866,441.7627391,870.5770412,3.926861514,21.79485221,10.91347332,30.67342639,38.55956377,0.005659054,1
5587372.267,7449.938718,643861.984,3604.180586,226.6196471,184.5934011,164.4965436,58.72998477,118.9032177,0.014319878,1
5613556.678,7518.480555,647235.8358,3644.603592,205.0214993,188.6776648,78.44222521,57.6336203,86.46500119,0.014397759,1
5600033.569,7030.762962,644118.1602,3527.825342,158.336682,191.0073592,107.4649229,56.47882763,59.81251617,0.014156798,1
5682137.742,6940.693,655158.8578,3613.560232,187.9549568,191.1612026,71.54405589,57.23230276,73.85341058,0.014343167,1
5159151.349,6500.53857,599360.7866,3690.121632,156.678123,193.0110212,106.0331248,58.65877016,63.87069811,0.014433558,1
4905277.491,6245.226908,574242.7224,3607.713635,131.1303942,191.0439453,107.2309306,60.8831163,61.53871095,0.014263419,1
5152096.937,6744.534141,597582.4927,3837.405787,175.026799,198.6959054,114.373909,62.49546297,60.2440285,0.014634659,1
5577844.738,6981.182678,644212.9154,4044.438333,135.3484128,199.8020716,167.9992014,55.54515324,81.31709707,0.01497262,1
5827265.236,7485.49096,667967.8193,4621.699278,117.2510302,199.8020716,83.24692795,55.44636385,114.1738714,0.015836735,1
5179691.495,6434.721918,599693.1571,3858.461176,211.7564915,193.4833984,110.2984994,55.5688229,211.8689948,0.014731988,1
4626819.812,6168.670064,541895.9655,3380.274642,269.4146492,183.1062885,132.8322246,55.14258915,159.8310689,0.01391535,1
4780758.357,6647.963799,559056.2502,3233.691625,154.882533,179.6410086,114.3136967,56.02517525,76.69116167,0.013606163,1
5016150.549,7212.989782,585089.9797,3458.102543,92.76172862,182.7583006,138.2499027,57.17864221,122.025965,0.013988375,1
4908669.947,7460.722335,572977.6251,3630.097785,133.1180059,184.2271902,117.7802806,60.18006979,89.95145831,0.014323811,1
4850724.997,7045.493601,568330.8331,3587.432809,213.3486151,191.3479353,75.21780069,60.12268981,85.39266477,0.014231334,1
4981296.248,7340.196894,581388.7852,3650.925524,224.6430486,191.9706681,76.91772127,61.4755516,127.7892959,0.014415876,1
5245807.625,7604.50947,608098.6172,3489.533734,150.9447477,193.435791,84.44216932,59.94017595,88.26409366,0.014133002,1
5233023.216,7488.180534,606169.7191,3698.351935,164.8998677,192.7435476,95.33045698,60.25280719,141.8538159,0.01451755,1
5152208.001,7318.216541,598255.8741,3677.090402,154.4702482,190.3845214,184.3436448,60.47423574,166.0503375,0.014480351,1
5351347.206,7014.913783,617703.4132,3661.932984,180.4099809,186.6885811,172.2865274,61.13440493,136.4608321,0.014441487,1
5795706.227,7611.49688,660381.9189,3714.815659,165.1739457,186.6556221,97.03592586,61.16050474,160.8322066,0.014561432,1
5803532.535,8089.211838,662185.6587,3657.891607,220.1847825,191.5641391,65.4978582,58.88494067,98.70957022,0.014462228,1
6088181.082,8706.992627,692658.6078,3727.775855,221.7308226,192.7582656,68.81584646,58.85575017,43.68195962,0.01460871,1
5569924.659,8020.914889,639750.3599,3400.795978,103.2285233,192.7582656,105.9401828,57.18761408,68.57867916,0.013967256,1
5670303.162,7765.21721,650272.4443,3265.090875,118.8739311,190.4029017,139.6064371,55.90236073,96.55885586,0.013678336,1
5331634.661,7244.979525,612798.2649,3445.714404,134.0246301,193.1501466,91.01470449,57.82310286,62.65986382,0.014002598,1
5181093.748,7431.601641,597240.5722,3562.711337,224.353614,196.2709963,204.6703243,59.46470635,108.0377381,0.014228514,1
4596769.947,6708.438212,536574.0122,3391.329244,204.7772811,196.2709963,168.1539513,58.69040883,122.9029302,0.013859853,1
4750344.418,6554.721264,556155.8116,3373.657852,212.5312844,196.1611328,81.42053223,59.7164307,121.9101533,0.013859621,1
4950832.472,6614.349791,577408.0561,3450.269367,201.8682276,198.7436524,114.4427604,58.5539475,84.17221263,0.014018694,1
5333912.965,7205.453461,612724.9466,3755.580312,144.8068567,202.1281039,131.7689182,60.15381441,113.5747168,0.014637365,1
5276466.804,7325.577702,608262.2422,3742.480461,119.5724361,202.1281039,131.6438893,58.0043444,49.1045521,0.014585626,1
5093761.294,7092.085257,592171.5346,3765.476516,104.3770538,201.7471401,111.8514437,59.07918665,75.24184956,0.014620267,1
5389516.195,7160.256101,623283.9567,3620.348731,155.2923471,196.8388323,78.75342315,56.87517303,126.8099338,0.014343677,1
5469869.057,7174.115237,631743.5261,3648.42962,157.684147,198.8534807,72.55496524,57.76558119,179.1901103,0.014425128,1
5041431.392,6788.630197,586412.3979,3894.938984,85.60517382,193.0841936,117.2904455,60.15426597,201.9803907,0.014861636,1
5575052.531,7442.20594,643560.0752,6802.955394,144.5743715,193.2857143,121.249831,58.44963824,235.9790047,0.017854881,1
5735220.276,7912.649543,660849.6672,7872.825919,121.9279234,202.6556571,154.0693291,60.08468889,215.8759868,0.018797863,1
6509053.438,8536.015853,738900.8811,8960.741937,181.4041656,202.7765416,216.1390377,60.77167132,58.61950691,0.019296986,1
5909444.993,7848.440887,676079.1809,4537.469132,230.9903201,202.2307653,246.8895161,61.71921457,158.9735336,0.016039235,1
5693744.764,7369.893717,654828.5637,4563.649431,158.6384284,198.0805664,168.409288,63.20588391,148.6669459,0.016035516,1
4814844.02,6687.833781,564262.2278,3933.327435,135.107101,196.897426,114.394194,59.74817468,110.9607407,0.014923725,1
4949678.14,7244.547314,579211.3551,3917.56086,142.0652104,197.3480049,51.12036703,60.20065036,129.776969,0.014921982,1
4997900.692,7453.037455,578830.0953,3883.957507,136.80256,190.5678361,75.85771376,59.29711635,114.6950688,0.014804344,1
5625750.708,7890.853968,645773.2177,4001.854972,159.1733374,190.8975306,121.7859566,58.26857351,111.6237702,0.015039572,1
5168002.621,7284.314521,592335.8163,3983.802926,200.9838952,191.4614954,81.94039347,60.94108019,160.3835661,0.015003927,1
5130117.356,7180.898775,594654.3893,3508.650445,190.6908137,192.3882534,125.1069638,62.03144692,152.8947079,0.014193305,1
5300266.926,7630.129675,614055.4658,3804.510924,187.3519975,193.5091379,123.6993825,63.815454,82.34870486,0.014747275,1
5067473.991,7439.126088,590656.0408,3520.856201,177.2761154,194.0512347,160.0274566,58.92621053,69.37171338,0.014197083,1
4983925.89,7187.721128,578951.499,3624.865856,154.5174754,194.5127651,170.4646055,59.5797362,74.59213488,0.01436574,1
2891976.035,4813.433284,337835.7077,2486.664227,132.1380126,191.7435828,54.74241058,49.62037586,74.84788221,0.011865556,1
1684802.203,2536.079309,196389.5004,1733.711483,51.08894526,176.8387276,17.71216173,42.07556193,54.77960702,0.009792532,1
5983.666687,61.9410864,2052.801071,374.7982862,3.998460727,22.52748321,10.85715587,32.70350478,12.37350463,0.003938105,1
5797.865738,65.59681753,1984.003731,349.8808032,5.148034773,25.71430307,9.573815254,28.6295955,9.798977544,0.003804067,1
5447.126441,64.65984985,1901.417416,345.6150945,6.799832569,24.87184371,9.030407319,20.36082247,10.89146869,0.003750492,1
5483.750921,64.47575424,1927.615953,595.5203978,6.332131641,24.43221629,4.452718128,12.69202681,20.78102462,0.004738076,1
4755.373431,61.80199894,1729.202744,557.6955867,5.871369517,22.19782364,6.394658816,15.16703435,19.68513114,0.004599184,1
5289.345252,66.02222177,1853.871643,663.4385744,5.757330789,23.77284471,7.592312491,15.90425374,12.44749317,0.005011649,1
5158.275337,70.63734524,1823.230526,1018.409354,6.215472564,22.234375,6.945947427,27.90886869,6.138375903,0.006466692,1
5257.175077,72.0278648,1829.878835,723.3076195,3.345567192,22.05123471,3.366719262,25.92413612,8.90255732,0.00561071,1
4754.626743,73.13261398,1711.865833,1444.368452,3.743801483,20.91570164,3.746659337,24.73434776,15.29664702,0.007623793,1
4047.293972,69.00573464,1504.885067,1313.529829,5.136088841,21.46512279,5.005179367,31.47837516,12.5597832,0.007640709,1
4642.431489,68.53799727,1677.986355,629.9889021,4.632993382,21.68498886,4.86557382,17.90428975,18.19302693,0.004802112,1
4955.868406,60.48637948,1743.312348,674.9838379,5.007039114,22.56410436,5.997489912,8.821631743,16.52870164,0.004560258,1
6237.114287,67.4848186,2098.513157,863.4775796,6.906646541,23.333252,8.322875423,10.27294046,17.22196604,0.004866825,1
5654.144885,68.55051129,1931.911002,1309.75675,6.364263983,23.33325207,8.190582985,11.39210696,12.65589934,0.005447447,1
6360.158485,84.93894362,2101.806499,735.4883199,4.125649037,29.59699379,7.576880089,13.24223221,10.18167835,0.005085101,1
6675.294759,84.75966178,2133.983961,917.800927,8.441519644,28.71798286,6.321380739,12.4975999,9.935828579,0.005503456,1
6790.835436,84.87287855,2178.39665,545.1889038,7.859828764,28.27842507,8.138313206,11.49648281,9.748508874,0.004654471,1
7395.535471,83.94200688,2300.646107,649.4658466,4.795067232,30.36629807,9.493470434,23.89495365,13.22759045,0.004914889,1
7058.690804,131.7567362,2230.543382,1081.851189,13.39787574,34.54209686,31.1222528,29.65422995,72.08534274,0.006021013,1
6989.386566,150.307085,2229.606273,1200.351901,14.40271196,34.54209686,57.80526578,20.1463499,70.90084608,0.00610802,1
5026.348484,140.4955055,1752.049834,1123.553767,10.85257713,33.6262905,29.59941412,34.92027631,17.76429108,0.006367626,1
5450.707387,89.84247984,1846.908993,664.3551175,6.69509062,26.22713807,6.151989757,27.42535745,19.38743294,0.005147287,1
5404.613004,71.4486038,1827.346214,536.5300027,5.431493658,25.60442257,5.868966021,34.29162378,20.34240153,0.004759307,1
5924.441318,67.36400406,1976.132911,444.2058703,3.924503075,24.76185829,6.520164756,23.10695803,12.67147484,0.004360215,1
5638.968692,64.34680058,1946.986775,457.6183425,3.538966867,25.12820864,4.406284135,21.632288,10.59803455,0.00445537,1
5838.102916,61.85844844,1998.737317,474.5647189,4.008302525,21.50188321,5.840616176,19.99700002,13.39163547,0.004462675,1
5557.122624,61.81133291,1922.434973,471.2559425,7.447552142,23.88281236,6.76624935,18.95558523,12.77609065,0.004528541,1
7300.168437,75.82966231,2246.250269,378.2082669,6.5787885,35.01827571,6.912269874,19.85352919,10.73061237,0.004143813,1
6791.660436,77.35944655,2102.51512,362.5032299,4.946746761,35.01827571,7.851486749,20.59564933,14.80525408,0.004014224,1
